area,Name,ORDER_NO,DATE_REC,DISTRIBUT,DIST_ADDR,DIST_ID,CROPNAME_,FIELDREF,FARMER,FARMER_AD,CUST_ID,DAN,CUST_ORD_,Organic M,Ca,Mg,Mg_Index,Mn,B,Cu,Mo,Fe,Zn,S,P,P_Index,K,K_Index,Na,pH,C.E.C,DISTANCE,SWATHWIDTH,VRYIELDMAS,SECTIONID,Crop,WetMass,Moisture,Time,Heading,VARIETY,Elevation,IsoTime,Machine
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.30848457,8.80000000,4.13193843,214,41,4.13193843,5.49000000,9/20/2020 11:56:30 AM,57.97434448,Ласкала,276.64717529,2020-09-20T11:56:30.908Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.25848457,8.80000000,4.12908060,214,41,4.12908060,5.48000000,9/20/2020 11:56:31 AM,57.98434448,Ласкала,276.66617529,2020-09-20T11:56:31.909Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.18848457,8.80000000,4.92539484,214,41,4.92539484,5.48000000,9/20/2020 11:56:32 AM,57.19434448,Ласкала,276.67317529,2020-09-20T11:56:32.900Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.18848457,8.80000000,4.34090514,214,41,4.34090514,5.49000000,9/20/2020 11:56:33 AM,57.96434448,Ласкала,276.67217529,2020-09-20T11:56:33.903Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.20848457,8.80000000,4.40947337,214,41,4.40947337,5.49000000,9/20/2020 11:56:34 AM,58.64434448,Ласкала,276.57517529,2020-09-20T11:56:34.904Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.35848457,8.80000000,4.22945086,214,41,4.22945086,5.49000000,9/20/2020 11:56:35 AM,57.62434448,Ласкала,276.58117529,2020-09-20T11:56:35.907Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.32848457,8.80000000,3.86812668,214,41,3.86812668,5.49000000,9/20/2020 11:56:36 AM,57.71434448,Ласкала,276.55617529,2020-09-20T11:56:36.909Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.24848457,8.80000000,4.16977647,214,41,4.16977647,5.51000000,9/20/2020 11:56:37 AM,58.59434448,Ласкала,276.52817529,2020-09-20T11:56:37.909Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.10848457,8.80000000,4.00297364,214,41,4.00297364,5.50000000,9/20/2020 11:56:38 AM,58.29434448,Ласкала,276.46717529,2020-09-20T11:56:38.900Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.08848457,8.80000000,4.33796153,214,41,4.33796153,5.50000000,9/20/2020 11:56:39 AM,57.56434448,Ласкала,276.49417529,2020-09-20T11:56:39.902Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,2.98848457,8.80000000,4.19412937,214,41,4.19412937,5.49000000,9/20/2020 11:56:40 AM,58.17434448,Ласкала,276.46117529,2020-09-20T11:56:40.903Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.01848457,8.80000000,4.63055960,214,41,4.63055960,5.49000000,9/20/2020 11:56:41 AM,57.69434448,Ласкала,276.42917529,2020-09-20T11:56:41.905Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,2.99848457,8.80000000,4.34310297,214,41,4.34310297,5.49000000,9/20/2020 11:56:42 AM,57.03434448,Ласкала,276.36317529,2020-09-20T11:56:42.907Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.01848457,8.80000000,4.22020920,214,41,4.22020920,5.49000000,9/20/2020 11:56:43 AM,58.75434448,Ласкала,276.28917529,2020-09-20T11:56:43.907Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.05848457,8.80000000,4.04612144,214,41,4.04612144,5.49000000,9/20/2020 11:56:44 AM,57.81434448,Ласкала,276.25217529,2020-09-20T11:56:44.899Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.03848457,8.80000000,3.49306903,214,41,3.49306903,6.56000000,9/20/2020 11:56:45 AM,57.40434448,Ласкала,276.21717529,2020-09-20T11:56:45.901Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.04848457,8.80000000,3.80591486,214,41,3.80591486,6.56000000,9/20/2020 11:56:46 AM,58.48434448,Ласкала,276.20217529,2020-09-20T11:56:46.903Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.00848457,8.80000000,4.21157371,214,41,4.21157371,6.56000000,9/20/2020 11:56:47 AM,58.64434448,Ласкала,276.10017529,2020-09-20T11:56:47.904Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.06848457,8.80000000,4.09589213,214,41,4.09589213,6.56000000,9/20/2020 11:56:48 AM,57.11434448,Ласкала,276.04017529,2020-09-20T11:56:48.905Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.08848457,8.80000000,4.51825001,214,41,4.51825001,6.56000000,9/20/2020 11:56:49 AM,58.08434448,Ласкала,275.91917529,2020-09-20T11:56:49.906Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.15848457,8.80000000,4.91461234,214,41,4.91461234,6.56000000,9/20/2020 11:56:50 AM,58.39434448,Ласкала,275.80417529,2020-09-20T11:56:50.907Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.21848457,8.80000000,4.43108031,214,41,4.43108031,6.56000000,9/20/2020 11:56:51 AM,57.07434448,Ласкала,275.71117529,2020-09-20T11:56:51.908Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.20848457,8.80000000,4.54405970,214,41,4.54405970,6.56000000,9/20/2020 11:56:52 AM,57.54434448,Ласкала,275.61717529,2020-09-20T11:56:52.909Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.22848457,8.80000000,4.29768199,214,41,4.29768199,6.56000000,9/20/2020 11:56:53 AM,58.89434448,Ласкала,275.52317529,2020-09-20T11:56:53.910Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.21848457,8.80000000,4.82652334,214,41,4.82652334,1.00000000,9/20/2020 11:56:54 AM,58.08434448,Ласкала,275.41917529,2020-09-20T11:56:54.911Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.20848457,8.80000000,4.21113561,214,41,4.21113561,1.00000000,9/20/2020 11:56:55 AM,58.65434448,Ласкала,275.37717529,2020-09-20T11:56:55.913Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.13848457,8.80000000,4.07333240,214,41,4.07333240,1.00000000,9/20/2020 11:56:56 AM,64.95434448,Ласкала,275.33017529,2020-09-20T11:56:56.914Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.10848457,7.33333334,4.30785766,214,41,4.30785766,1.00000000,9/20/2020 11:56:57 AM,73.31434448,Ласкала,275.31617529,2020-09-20T11:56:57.915Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.03848457,5.86666667,0.00000000,214,41,0.00000000,1.00000000,9/20/2020 11:56:58 AM,81.41434448,Ласкала,275.29017529,2020-09-20T11:56:58.907Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.02848457,4.40000000,0.00000000,214,41,0.00000000,1.00000000,9/20/2020 11:56:59 AM,87.58434448,Ласкала,275.25317529,2020-09-20T11:56:59.908Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.05848457,2.93333333,0.00000000,214,41,0.00000000,1.00000000,9/20/2020 11:57:00 AM,90.86434448,Ласкала,275.23817529,2020-09-20T11:57:00.909Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,2.18848457,1.46666667,0.00000000,214,41,0.00000000,5.29315789,9/20/2020 12:00:41 PM,273.06434448,Ласкала,275.82317529,2020-09-20T12:00:41.902Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,1.53848457,1.46666667,1.37384307,214,41,1.37384307,5.32000000,9/20/2020 12:00:44 PM,262.96434448,Ласкала,275.88917529,2020-09-20T12:00:44.894Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,1.59848457,2.93333333,3.36966883,214,41,3.36966883,5.34000000,9/20/2020 12:00:45 PM,256.28434448,Ласкала,275.88517529,2020-09-20T12:00:45.905Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,1.61848457,5.86666667,2.76984694,214,41,2.76984694,5.35000000,9/20/2020 12:00:46 PM,250.89434448,Ласкала,275.88917529,2020-09-20T12:00:46.907Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,1.58848457,7.33333334,3.45097351,214,41,3.45097351,5.31000000,9/20/2020 12:00:47 PM,249.65434448,Ласкала,275.90417529,2020-09-20T12:00:47.900Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,1.99848457,8.80000000,2.92835522,214,41,2.92835522,5.38000000,9/20/2020 12:00:48 PM,247.84434448,Ласкала,275.91217529,2020-09-20T12:00:48.902Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,2.43848457,8.80000000,2.59102800,214,41,2.59102800,5.43000000,9/20/2020 12:00:49 PM,242.51434448,Ласкала,275.90917529,2020-09-20T12:00:49.903Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,2.60848457,8.80000000,3.11919178,214,41,3.11919178,5.47000000,9/20/2020 12:00:50 PM,239.98434448,Ласкала,275.92517529,2020-09-20T12:00:50.904Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,2.67848457,8.80000000,2.88918459,214,41,2.88918459,5.49000000,9/20/2020 12:00:51 PM,239.81434448,Ласкала,275.89217529,2020-09-20T12:00:51.905Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,2.75848457,8.80000000,3.54690797,214,41,3.54690797,5.51000000,9/20/2020 12:00:52 PM,239.26434448,Ласкала,275.87417529,2020-09-20T12:00:52.907Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,2.74848457,8.80000000,3.65490665,214,41,3.65490665,5.52000000,9/20/2020 12:00:53 PM,237.84434448,Ласкала,275.92817529,2020-09-20T12:00:53.908Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,2.76848457,8.80000000,4.04307177,214,41,4.04307177,5.53000000,9/20/2020 12:00:54 PM,238.48434448,Ласкала,275.85817529,2020-09-20T12:00:54.910Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,2.88848457,8.80000000,4.03246996,214,41,4.03246996,5.55000000,9/20/2020 12:00:55 PM,239.25434448,Ласкала,275.82017529,2020-09-20T12:00:55.901Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.13848457,8.80000000,3.79091469,214,41,3.79091469,5.55000000,9/20/2020 12:00:56 PM,237.43434448,Ласкала,275.81017529,2020-09-20T12:00:56.903Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.30848457,8.80000000,3.68542804,214,41,3.68542804,5.56000000,9/20/2020 12:00:57 PM,238.59434448,Ласкала,275.76017529,2020-09-20T12:00:57.904Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.38848457,8.80000000,3.62189262,214,41,3.62189262,5.56000000,9/20/2020 12:00:58 PM,239.55434448,Ласкала,275.71817529,2020-09-20T12:00:58.905Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.41848457,8.80000000,3.77958545,214,41,3.77958545,5.56000000,9/20/2020 12:00:59 PM,238.03434448,Ласкала,275.69517529,2020-09-20T12:00:59.906Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.41848457,8.80000000,3.74966788,214,41,3.74966788,5.56000000,9/20/2020 12:01:00 PM,237.78434448,Ласкала,275.64417529,2020-09-20T12:01:00.907Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.40848457,8.80000000,3.72399568,214,41,3.72399568,5.56000000,9/20/2020 12:01:01 PM,237.11434448,Ласкала,275.67517529,2020-09-20T12:01:01.899Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.32848457,8.80000000,4.01493114,214,41,4.01493114,5.56000000,9/20/2020 12:01:02 PM,237.57434448,Ласкала,275.65117529,2020-09-20T12:01:02.900Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.33848457,8.80000000,3.85994404,214,41,3.85994404,5.56000000,9/20/2020 12:01:03 PM,239.54434448,Ласкала,275.63717529,2020-09-20T12:01:03.901Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.35848457,8.80000000,3.92154683,214,41,3.92154683,5.53000000,9/20/2020 12:01:04 PM,237.04434448,Ласкала,275.62817529,2020-09-20T12:01:04.902Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.39848457,8.80000000,3.72492228,214,41,3.72492228,5.51000000,9/20/2020 12:01:05 PM,238.13434448,Ласкала,275.59917529,2020-09-20T12:01:05.903Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.35848457,8.80000000,3.96214956,214,41,3.96214956,5.52000000,9/20/2020 12:01:06 PM,237.32434448,Ласкала,275.61917529,2020-09-20T12:01:06.904Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.31848457,8.80000000,3.99278638,214,41,3.99278638,5.56000000,9/20/2020 12:01:07 PM,237.25434448,Ласкала,275.63317529,2020-09-20T12:01:07.905Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.33848457,8.80000000,4.14926965,214,41,4.14926965,5.57000000,9/20/2020 12:01:08 PM,237.96434448,Ласкала,275.59917529,2020-09-20T12:01:08.906Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.40848457,8.80000000,3.93069911,214,41,3.93069911,5.56000000,9/20/2020 12:01:09 PM,237.93434448,Ласкала,275.48017529,2020-09-20T12:01:09.907Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.55848457,8.80000000,4.10670218,214,41,4.10670218,6.56000000,9/20/2020 12:01:10 PM,237.84434448,Ласкала,275.42217529,2020-09-20T12:01:10.898Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.56848457,8.80000000,4.07608727,214,41,4.07608727,6.56000000,9/20/2020 12:01:11 PM,238.84434448,Ласкала,275.34617529,2020-09-20T12:01:11.899Z,1
5.56,AS-4530,AGS-8/31,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.0,4144,158,3.8,141,2.04,5.5,0.02,193,1.4,1,5,0.5,189,2.6,0,7.1,25.5,3.57848457,8.80000000,3.90274397,214,41,3.90274397,6.56000000,9/20/2020 12:01:12 PM,237.29434448,Ласкала,275.31517529,2020-09-20T12:01:12.900Z,1
